links,titles,photo_url
https://www.adoptapet.com/pet/17010145-clayton-california-chihuahua,"Clayton, CA - Chihuahua. Meet Graham a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/f/3/438632603.jpg
https://www.adoptapet.com/pet/17162600-clayton-california-dachshund,"Clayton, CA - Dachshund. Meet The Shyles a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/e/6/438633922.jpg
https://www.adoptapet.com/pet/20064386-clayton-california-american-pit-bull-terrier,"Clayton, CA - Pit Bull Terrier. Meet Stella a Pet for Adoption.",https://pet-uploads.adoptapet.com/8/a/3/459132409.jpg
https://www.adoptapet.com/pet/20064481-clayton-california-jack-russell-terrier,"Clayton, CA - Jack Russell Terrier. Meet Sassy a Pet for Adoption.",https://pet-uploads.adoptapet.com/0/7/8/456727915.jpg
https://www.adoptapet.com/pet/26597590-clayton-california-chihuahua,"Clayton, CA - Chihuahua. Meet Charlie a Pet for Adoption.",https://pet-uploads.adoptapet.com/8/f/c/438635151.jpg
https://www.adoptapet.com/pet/26597605-clayton-california-chihuahua,"Clayton, CA - Chihuahua. Meet Tinker a Pet for Adoption.",https://pet-uploads.adoptapet.com/1/3/a/438635471.jpg
https://www.adoptapet.com/pet/27362171-clayton-california-dogue-de-bordeaux,"Clayton, CA - Dogue de Bordeaux. Meet Grace a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/1/2/459132362.jpg
https://www.adoptapet.com/pet/27391779-clayton-california-chihuahua,"Clayton, CA - Chihuahua. Meet Gracie a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/3/1/457528565.jpg
https://www.adoptapet.com/pet/27459452-clayton-california-american-pit-bull-terrier,"Clayton, CA - Pit Bull Terrier. Meet Petey a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/b/5/459132088.jpg
https://www.adoptapet.com/pet/27459453-clayton-california-american-pit-bull-terrier,"Clayton, CA - Pit Bull Terrier. Meet Patrick a Pet for Adoption.",https://pet-uploads.adoptapet.com/0/a/f/459132346.jpg
https://www.adoptapet.com/pet/28306840-clayton-california-bullmastiff,"Clayton, CA - Bullmastiff. Meet Ariel a Pet for Adoption.",https://pet-uploads.adoptapet.com/8/e/9/480240193.jpg
https://www.adoptapet.com/pet/28686500-clayton-california-yorkie-yorkshire-terrier,"Clayton, CA - Yorkie, Yorkshire Terrier. Meet Luigi a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/e/c/488369866.jpg
https://www.adoptapet.com/pet/28763223-clayton-california-husky,"Clayton, CA - Husky. Meet Banjo a Pet for Adoption.",https://pet-uploads.adoptapet.com/b/a/4/490337062.jpg
https://www.adoptapet.com/pet/28852662-clayton-california-miniature-pinscher,"Clayton, CA - Miniature Pinscher. Meet Sammy a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/e/4/491867203.jpg
https://www.adoptapet.com/pet/26694846-concord-california-american-pit-bull-terrier,"Concord, CA - Pit Bull Terrier. Meet Hondo a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/9/3/491484892.jpg
https://www.adoptapet.com/pet/28578593-concord-california-american-pit-bull-terrier,"Concord, CA - Pit Bull Terrier. Meet Beauford a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/6/9/486126643.jpg
https://www.adoptapet.com/pet/13886332-pleasant-hill-california-jack-russell-terrier,"Pleasant Hill, CA - Jack Russell Terrier. Meet Coco a Pet for Adoption.",https://pet-uploads.adoptapet.com/f/6/5/186240402.jpg
https://www.adoptapet.com/pet/28815339-pleasant-hill-california-chihuahua,"Pleasant Hill, CA - Chihuahua. Meet Princess a Pet for Adoption.",https://pet-uploads.adoptapet.com/b/6/5/491044481.jpg
https://www.adoptapet.com/pet/27455632-gilroy-california-belgian-shepherd,"Gilroy, CA - Belgian Shepherd. Meet Crossbow a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/9/7/459054853.jpg
https://www.adoptapet.com/pet/28836337-tracy-california-american-pit-bull-terrier,"Tracy, CA - American Pit Bull Terrier. Meet Molly a Pet for Adoption.",https://pet-uploads.adoptapet.com/c/1/7/491516101.jpg
https://www.adoptapet.com/pet/28538884-pt-richmond-california-chihuahua,"Pt. Richmond, CA - Chihuahua. Meet PORTIA a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/4/6/485342831.jpg
https://www.adoptapet.com/pet/28538885-pt-richmond-california-husky,"Pt. Richmond, CA - Siberian Husky. Meet NALA S a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/f/b/485342858.jpg
https://www.adoptapet.com/pet/28538887-pt-richmond-california-labrador-retriever,"Pt. Richmond, CA - Labrador Retriever. Meet BENTLEY ROSE a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/3/1/485342876.jpg
https://www.adoptapet.com/pet/28538889-pt-richmond-california-border-collie,"Pt. Richmond, CA - Border Collie. Meet BERT a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/0/1/485342924.jpg
https://www.adoptapet.com/pet/28538890-pt-richmond-california-australian-cattle-dog,"Pt. Richmond, CA - Australian Cattle Dog. Meet FLETCHER a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/8/e/485342953.jpg
https://www.adoptapet.com/pet/28538895-pt-richmond-california-australian-shepherd,"Pt. Richmond, CA - Australian Shepherd. Meet SHIRO a Pet for Adoption.",https://pet-uploads.adoptapet.com/a/4/3/492519272.jpg
https://www.adoptapet.com/pet/28538897-pt-richmond-california-jack-russell-terrier,"Pt. Richmond, CA - Jack Russell Terrier. Meet OLLIE a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/8/6/485343071.jpg
https://www.adoptapet.com/pet/28538913-pt-richmond-california-,"Pt. Richmond, CA - Terrier (Unknown Type, Small). Meet ROCKET a Pet for Adoption.",https://pet-uploads.adoptapet.com/f/f/1/492566753.jpg
https://www.adoptapet.com/pet/28538915-pt-richmond-california-german-shepherd-dog,"Pt. Richmond, CA - German Shepherd Dog. Meet FRANCIS a Pet for Adoption.",https://pet-uploads.adoptapet.com/8/c/3/486990535.jpg
https://www.adoptapet.com/pet/28538916-pt-richmond-california-german-shepherd-dog,"Pt. Richmond, CA - German Shepherd Dog. Meet HAZEL a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/1/5/494239446.jpg
https://www.adoptapet.com/pet/28538917-pt-richmond-california-american-staffordshire-terrier,"Pt. Richmond, CA - American Staffordshire Terrier. Meet BRONSON a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/1/9/485343383.jpg
https://www.adoptapet.com/pet/28538920-pt-richmond-california-,"Pt. Richmond, CA - Spaniel (Unknown Type). Meet PATCH a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/6/b/486427695.jpg
https://www.adoptapet.com/pet/28560069-pt-richmond-california-australian-cattle-dog,"Pt. Richmond, CA - Cattle Dog. Meet LAYLA a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/9/9/485761372.jpg
https://www.adoptapet.com/pet/28578797-pt-richmond-california-australian-cattle-dog,"Pt. Richmond, CA - Australian Cattle Dog. Meet GINGER a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/2/f/486131780.jpg
https://www.adoptapet.com/pet/28578798-pt-richmond-california-,"Pt. Richmond, CA - Shepherd (Unknown Type). Meet JUPITER a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/f/b/486131795.jpg
https://www.adoptapet.com/pet/28578799-pt-richmond-california-border-collie,"Pt. Richmond, CA - Border Collie. Meet SLICK a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/7/2/486131822.jpg
https://www.adoptapet.com/pet/28599601-pt-richmond-california-,"Pt. Richmond, CA - Shepherd (Unknown Type). Meet BATMAN a Pet for Adoption.",https://pet-uploads.adoptapet.com/1/b/0/487492245.jpg
https://www.adoptapet.com/pet/28599604-pt-richmond-california-chihuahua,"Pt. Richmond, CA - Chihuahua. Meet BLAKE a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/9/b/486990570.jpg
https://www.adoptapet.com/pet/28599605-pt-richmond-california-chihuahua,"Pt. Richmond, CA - Chihuahua. Meet GWEN a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/2/b/486990591.jpg
https://www.adoptapet.com/pet/28650367-pt-richmond-california-american-staffordshire-terrier,"Pt. Richmond, CA - American Staffordshire Terrier. Meet CANELA a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/3/a/487636638.jpg
https://www.adoptapet.com/pet/28678450-pt-richmond-california-border-collie,"Pt. Richmond, CA - Border Collie. Meet MIA a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/f/1/488208379.jpg
https://www.adoptapet.com/pet/28688422-pt-richmond-california-husky,"Pt. Richmond, CA - Siberian Husky. Meet MIMI a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/1/3/488407191.jpg
https://www.adoptapet.com/pet/28688423-pt-richmond-california-husky,"Pt. Richmond, CA - Siberian Husky. Meet JUDO a Pet for Adoption.",https://pet-uploads.adoptapet.com/b/8/8/488407212.jpg
https://www.adoptapet.com/pet/28707908-pt-richmond-california-anatolian-shepherd,"Pt. Richmond, CA - Anatolian Shepherd. Meet OTTO a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/7/c/489219579.jpg
https://www.adoptapet.com/pet/28757687-pt-richmond-california-german-shorthaired-pointer,"Pt. Richmond, CA - German Shorthaired Pointer. Meet CRUNCHY now MOJO a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/b/7/489850591.jpg
https://www.adoptapet.com/pet/28760368-pt-richmond-california-bull-terrier,"Pt. Richmond, CA - Bull Terrier. Meet SOPHIE a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/9/8/490184179.jpg
https://www.adoptapet.com/pet/28812418-pt-richmond-california-australian-cattle-dog,"Pt. Richmond, CA - Australian Cattle Dog. Meet PEANUT a Pet for Adoption.",https://images-ra.adoptapet.com/images/X_NoPhoto_outlined-Desktop_Tablet_Dog.svg
https://www.adoptapet.com/pet/28815247-pt-richmond-california-australian-cattle-dog,"Pt. Richmond, CA - Cattle Dog. Meet PONO a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/0/3/491040529.jpg
https://www.adoptapet.com/pet/28835890-pt-richmond-california-chihuahua,"Pt. Richmond, CA - Chihuahua. Meet PERCY a Pet for Adoption.",https://pet-uploads.adoptapet.com/a/d/0/491506432.jpg
https://www.adoptapet.com/pet/28835892-pt-richmond-california-chihuahua,"Pt. Richmond, CA - Chihuahua. Meet EMMA a Pet for Adoption.",https://pet-uploads.adoptapet.com/1/a/6/491506474.jpg
https://www.adoptapet.com/pet/28844153-pt-richmond-california-australian-shepherd,"Pt. Richmond, CA - Australian Shepherd. Meet HARVEY a Pet for Adoption.",https://images-ra.adoptapet.com/images/X_NoPhoto_outlined-Desktop_Tablet_Dog.svg
https://www.adoptapet.com/pet/28898060-pt-richmond-california-australian-cattle-dog,"Pt. Richmond, CA - Cattle Dog. Meet LILY a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/7/b/492850475.jpg
https://www.adoptapet.com/pet/28898062-pt-richmond-california-,"Pt. Richmond, CA - Shepherd (Unknown Type). Meet DYLAN a Pet for Adoption.",https://pet-uploads.adoptapet.com/0/d/b/492850536.jpg
https://www.adoptapet.com/pet/28898067-pt-richmond-california-husky,"Pt. Richmond, CA - Siberian Husky. Meet LUNA a Pet for Adoption.",https://pet-uploads.adoptapet.com/8/0/f/492850611.jpg
https://www.adoptapet.com/pet/28898071-pt-richmond-california-american-pit-bull-terrier,"Pt. Richmond, CA - Pit Bull Terrier. Meet REAGAN a Pet for Adoption.",https://pet-uploads.adoptapet.com/1/b/7/492850667.jpg
https://www.adoptapet.com/pet/28898074-pt-richmond-california-australian-cattle-dog,"Pt. Richmond, CA - Australian Cattle Dog. Meet HAWKINS a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/d/d/492850757.jpg
https://www.adoptapet.com/pet/28898076-pt-richmond-california-,"Pt. Richmond, CA - Shepherd (Unknown Type). Meet VALERIE a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/f/5/492850799.jpg
https://www.adoptapet.com/pet/28898088-pt-richmond-california-husky,"Pt. Richmond, CA - Husky. Meet BEN a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/d/0/492851051.jpg
https://www.adoptapet.com/pet/28906034-pt-richmond-california-belgian-malinois,"Pt. Richmond, CA - Belgian Malinois. Meet SURFER a Pet for Adoption.",https://pet-uploads.adoptapet.com/8/5/0/493085505.jpg
https://www.adoptapet.com/pet/28949790-pt-richmond-california-german-shepherd-dog,"Pt. Richmond, CA - German Shepherd Dog. Meet Dakota a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/c/f/494048559.jpg
https://www.adoptapet.com/pet/28955261-pt-richmond-california-,"Pt. Richmond, CA - Shepherd (Unknown Type). Meet JoJo a Pet for Adoption.",https://pet-uploads.adoptapet.com/8/8/4/494048580.jpg
https://www.adoptapet.com/pet/28956979-pt-richmond-california-husky,"Pt. Richmond, CA - Husky. Meet MAYA a Pet for Adoption.",https://pet-uploads.adoptapet.com/8/6/d/494086943.jpg
https://www.adoptapet.com/pet/28963047-san-pablo-california-corgi,"San Pablo, CA - Cardigan Welsh Corgi. Meet Oscar a Pet for Adoption.",https://pet-uploads.adoptapet.com/a/9/7/494243702.jpg
https://www.adoptapet.com/pet/26991097-brentwood-california-australian-shepherd,"Brentwood, CA - Australian Shepherd. Meet Koda  a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/7/9/447775361.jpg
https://www.adoptapet.com/pet/27003127-tracy-california-american-pit-bull-terrier,"Tracy, CA - Pit Bull Terrier. Meet Diamond a Pet for Adoption.",https://pet-uploads.adoptapet.com/a/4/9/474312254.jpg
https://www.adoptapet.com/pet/27523208-tracy-california-chihuahua,"Tracy, CA - Chihuahua. Meet Penny a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/2/9/460627916.jpg
https://www.adoptapet.com/pet/28306404-tracy-california-american-staffordshire-terrier,"Tracy, CA - American Staffordshire Terrier. Meet Big Papa a Pet for Adoption.",https://pet-uploads.adoptapet.com/a/f/1/480227969.jpg
https://www.adoptapet.com/pet/28596625-tracy-california-husky,"Tracy, CA - Husky. Meet Maverick a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/3/5/493402719.jpg
https://www.adoptapet.com/pet/28658846-tracy-california-american-pit-bull-terrier,"Tracy, CA - Pit Bull Terrier. Meet Austin a Pet for Adoption.",https://pet-uploads.adoptapet.com/2/f/e/487816366.jpg
https://www.adoptapet.com/pet/28341318-discovery-bay-california-german-shepherd-dog,"Discovery Bay, CA - German Shepherd Dog. Meet Dolly a Pet for Adoption.",https://pet-uploads.adoptapet.com/b/7/a/481055614.jpg
https://www.adoptapet.com/pet/28954785-discovery-bay-california-border-collie,"Discovery Bay, CA - Border Collie. Meet Shelby Star a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/8/6/494038593.jpg
https://www.adoptapet.com/pet/28533024-pittsburg-california-cocker-spaniel,"Pittsburg, CA - Cocker Spaniel. Meet NEEDS DONATIONS -- Oatmeal -- Brain Trauma a Pet for Adoption.",https://pet-uploads.adoptapet.com/f/7/9/485220024.jpg
https://www.adoptapet.com/pet/28533026-pittsburg-california-bichon-frise,"Pittsburg, CA - Bichon Frise. Meet NEEDS DONATIONS -- Lindsay Plaid -- HEARTWORM a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/3/6/485220078.jpg
https://www.adoptapet.com/pet/28533028-pittsburg-california-english-bulldog,"Pittsburg, CA - English Bulldog. Meet COURTESY POST -- Bulldogs in DIAPERS a Pet for Adoption.",https://pet-uploads.adoptapet.com/b/6/1/485220126.jpg
https://www.adoptapet.com/pet/28533029-pittsburg-california-chihuahua,"Pittsburg, CA - Chihuahua. Meet COURTESY POST -- 'Frederick' a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/0/3/485220153.jpg
https://www.adoptapet.com/pet/28533030-pittsburg-california-american-staffordshire-terrier,"Pittsburg, CA - American Staffordshire Terrier. Meet COURTESY POST 'Poppy a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/b/a/485220174.jpg
https://www.adoptapet.com/pet/28533031-pittsburg-california-doberman-pinscher,"Pittsburg, CA - Doberman Pinscher. Meet COURTESY POST 'Squish a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/6/1/485220201.jpg
https://www.adoptapet.com/pet/28533034-pittsburg-california-chihuahua,"Pittsburg, CA - Chihuahua. Meet *Sigma Camera a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/7/0/485220252.jpg
https://www.adoptapet.com/pet/28745156-pittsburg-california-rat-terrier,"Pittsburg, CA - Rat Terrier. Meet *Zuko Avatar a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/b/9/489598705.jpg
https://www.adoptapet.com/pet/28847010-pittsburg-california-rat-terrier,"Pittsburg, CA - Rat Terrier. Meet Desi a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/a/8/491801585.jpg
https://www.adoptapet.com/pet/28899154-pittsburg-california-jack-russell-terrier,"Pittsburg, CA - Jack Russell Terrier. Meet Flasko a Pet for Adoption.",https://pet-uploads.adoptapet.com/0/3/2/492875205.jpg
https://www.adoptapet.com/pet/28903455-pittsburg-california-german-shepherd-dog,"Pittsburg, CA - German Shepherd Dog. Meet Wolfie a Pet for Adoption.",https://pet-uploads.adoptapet.com/2/a/4/492995948.jpg
https://www.adoptapet.com/pet/28925306-pittsburg-california-great-dane,"Pittsburg, CA - Great Dane. Meet TUGBOAT STANLEY -- Hospice Dane a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/1/1/493437123.jpg
https://www.adoptapet.com/pet/28968786-pittsburg-california-chihuahua,"Pittsburg, CA - Chihuahua. Meet *Pipsqueak Avatar a Pet for Adoption.",https://pet-uploads.adoptapet.com/a/3/3/494375166.jpg
https://www.adoptapet.com/pet/28528783-antioch-california-,"Antioch, CA - Terrier (Unknown Type, Medium). Meet Duke a Pet for Adoption.",https://pet-uploads.adoptapet.com/0/8/1/485130681.jpg
https://www.adoptapet.com/pet/28528784-antioch-california-,"Antioch, CA - Terrier (Unknown Type, Medium). Meet Max a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/f/b/485130702.jpg
https://www.adoptapet.com/pet/28646164-antioch-california-miniature-pinscher,"Antioch, CA - Miniature Pinscher. Meet Tuc a Pet for Adoption.",https://images-ra.adoptapet.com/images/X_NoPhoto_outlined-Desktop_Tablet_Dog.svg
https://www.adoptapet.com/pet/28910520-antioch-california-chihuahua,"Antioch, CA - Chihuahua. Meet Pookie Boy a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/d/9/493154716.jpg
https://www.adoptapet.com/pet/22603744-oakley-california-beagle,"Oakley, CA - Beagle. Meet Buddy a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/f/b/348683533.jpg
https://www.adoptapet.com/pet/28084895-oakley-california-,"Oakley, CA - Terrier (Unknown Type, Medium). Meet Rocko a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/1/b/474467524.jpg
https://www.adoptapet.com/pet/28823915-oakley-california-miniature-pinscher,"Oakley, CA - Miniature Pinscher. Meet Zulu a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/4/d/491212941.jpg
https://www.adoptapet.com/pet/28843864-oakley-california-,"Oakley, CA - Terrier (Unknown Type, Small). Meet Benny and Digger a Pet for Adoption.",https://pet-uploads.adoptapet.com/1/9/7/491682923.jpg
https://www.adoptapet.com/pet/28297696-san-juan-bautista-california-german-shepherd-dog,"San Juan Bautista, CA - German Shepherd Dog. Meet Aragon T. a Pet for Adoption.",https://pet-uploads.adoptapet.com/c/5/3/480047664.jpg
https://www.adoptapet.com/pet/28297699-san-juan-bautista-california-german-shepherd-dog,"San Juan Bautista, CA - German Shepherd Dog. Meet Tustin T. a Pet for Adoption.",https://pet-uploads.adoptapet.com/0/9/a/480532785.jpg
https://www.adoptapet.com/pet/28409000-san-juan-bautista-california-german-shepherd-dog,"San Juan Bautista, CA - German Shepherd Dog. Meet Daniel T. a Pet for Adoption.",https://pet-uploads.adoptapet.com/b/8/8/483439684.jpg
https://www.adoptapet.com/pet/28427078-san-juan-bautista-california-german-shepherd-dog,"San Juan Bautista, CA - German Shepherd Dog. Meet Owen T. a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/f/9/482975868.jpg
https://www.adoptapet.com/pet/28515483-san-juan-bautista-california-german-shepherd-dog,"San Juan Bautista, CA - German Shepherd Dog. Meet Milo T. a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/b/7/484840691.jpg
https://www.adoptapet.com/pet/28529358-san-juan-bautista-california-german-shepherd-dog,"San Juan Bautista, CA - German Shepherd Dog. Meet Derrick T. a Pet for Adoption.",https://pet-uploads.adoptapet.com/f/c/e/485143333.jpg
https://www.adoptapet.com/pet/28617883-san-juan-bautista-california-german-shepherd-dog,"San Juan Bautista, CA - German Shepherd Dog. Meet Ana T. a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/f/d/487256364.jpg
https://www.adoptapet.com/pet/28697480-san-juan-bautista-california-german-shepherd-dog,"San Juan Bautista, CA - German Shepherd Dog. Meet Suri T. a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/7/b/488597559.jpg
https://www.adoptapet.com/pet/28704209-san-juan-bautista-california-german-shepherd-dog,"San Juan Bautista, CA - German Shepherd Dog. Meet Anders T. a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/f/1/488755766.jpg
https://www.adoptapet.com/pet/28727236-san-juan-bautista-california-german-shepherd-dog,"San Juan Bautista, CA - German Shepherd Dog. Meet Raffles T. a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/a/7/489236289.jpg
https://www.adoptapet.com/pet/28727237-san-juan-bautista-california-german-shepherd-dog,"San Juan Bautista, CA - German Shepherd Dog. Meet Berlin Mannlich T. a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/6/e/489236319.jpg
https://www.adoptapet.com/pet/28886019-san-juan-bautista-california-german-shepherd-dog,"San Juan Bautista, CA - German Shepherd Dog. Meet Mateo T. a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/6/a/492571578.jpg
https://www.adoptapet.com/pet/25095745-french-camp-california-,"French Camp, CA - Mixed Breed (Medium). Meet Brodie a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/7/4/404165297.jpg
https://www.adoptapet.com/pet/28436706-stockton-california-doberman-pinscher,"STOCKTON, CA - Doberman Pinscher. Meet DOBBIE a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/d/b/490014463.jpeg
https://www.adoptapet.com/pet/28437925-stockton-california-australian-cattle-dog,"STOCKTON, CA - Australian Cattle Dog. Meet DAISY a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/b/8/483196262.jpeg
https://www.adoptapet.com/pet/28469332-stockton-california-labrador-retriever,"STOCKTON, CA - Labrador Retriever. Meet MR SNUBBS a Pet for Adoption.",https://pet-uploads.adoptapet.com/b/9/9/483845314.jpeg
https://www.adoptapet.com/pet/28469754-stockton-california-american-pit-bull-terrier,"STOCKTON, CA - American Pit Bull Terrier. Meet PEROGI a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/1/5/490603264.jpeg
https://www.adoptapet.com/pet/28498142-stockton-california-american-pit-bull-terrier,"STOCKTON, CA - American Pit Bull Terrier. Meet ROSE a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/1/3/484485486.jpeg
https://www.adoptapet.com/pet/28530493-stockton-california-american-pit-bull-terrier,"STOCKTON, CA - American Pit Bull Terrier. Meet BECKETT a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/4/6/485167196.jpeg
https://www.adoptapet.com/pet/28617673-stockton-california-beagle,"STOCKTON, CA - Beagle. Meet BAGEL a Pet for Adoption.",https://pet-uploads.adoptapet.com/c/e/a/486953535.jpeg
https://www.adoptapet.com/pet/28647707-stockton-california-american-pit-bull-terrier,"STOCKTON, CA - American Pit Bull Terrier. Meet *TEDDY* THEODORE a Pet for Adoption.",https://pet-uploads.adoptapet.com/8/2/7/490603262.jpeg
https://www.adoptapet.com/pet/28647713-stockton-california-american-pit-bull-terrier,"STOCKTON, CA - American Pit Bull Terrier. Meet a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/e/7/487583439.jpeg
https://www.adoptapet.com/pet/28649950-stockton-california-american-pit-bull-terrier,"STOCKTON, CA - American Pit Bull Terrier. Meet CPT. SNIFFER a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/0/e/487627764.jpeg
https://www.adoptapet.com/pet/28676214-stockton-california-german-shepherd-dog,"STOCKTON, CA - German Shepherd Dog. Meet DUTCH a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/a/3/488167509.jpeg
https://www.adoptapet.com/pet/28685405-stockton-california-american-pit-bull-terrier,"STOCKTON, CA - American Pit Bull Terrier. Meet JIMMY a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/4/5/488351181.jpeg
https://www.adoptapet.com/pet/28686254-stockton-california-american-pit-bull-terrier,"STOCKTON, CA - American Pit Bull Terrier. Meet HUERRO a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/e/9/488366614.jpeg
https://www.adoptapet.com/pet/28720947-stockton-california-german-shepherd-dog,"STOCKTON, CA - German Shepherd Dog. Meet JACK a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/a/8/489130706.jpeg
https://www.adoptapet.com/pet/28720955-stockton-california-american-pit-bull-terrier,"STOCKTON, CA - American Pit Bull Terrier. Meet DAVINA a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/7/0/489130760.jpeg
https://www.adoptapet.com/pet/28765480-stockton-california-american-pit-bull-terrier,"STOCKTON, CA - American Pit Bull Terrier. Meet BARTIN a Pet for Adoption.",https://pet-uploads.adoptapet.com/0/7/4/490014442.jpeg
https://www.adoptapet.com/pet/28771949-stockton-california-american-pit-bull-terrier,"STOCKTON, CA - American Pit Bull Terrier. Meet GREYSON a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/7/e/490165043.jpeg
https://www.adoptapet.com/pet/28789391-stockton-california-australian-kelpie,"STOCKTON, CA - Australian Kelpie. Meet DANIELLE a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/9/4/490528566.jpeg
https://www.adoptapet.com/pet/28790129-stockton-california-american-pit-bull-terrier,"STOCKTON, CA - American Pit Bull Terrier. Meet THEODORE a Pet for Adoption.",https://pet-uploads.adoptapet.com/2/7/0/490541421.jpeg
https://www.adoptapet.com/pet/28799480-stockton-california-rottweiler,"STOCKTON, CA - Rottweiler. Meet PERSEPHONE a Pet for Adoption.",https://pet-uploads.adoptapet.com/a/3/a/490728311.jpeg
https://www.adoptapet.com/pet/28834463-stockton-california-american-pit-bull-terrier,"STOCKTON, CA - American Pit Bull Terrier. Meet MORTON a Pet for Adoption.",https://pet-uploads.adoptapet.com/0/5/3/491473990.jpeg
https://www.adoptapet.com/pet/28872678-stockton-california-,"STOCKTON, CA - Terrier (Unknown Type, Medium). Meet CREW a Pet for Adoption.",https://pet-uploads.adoptapet.com/b/9/d/492873672.jpeg
https://www.adoptapet.com/pet/28872680-stockton-california-american-pit-bull-terrier,"STOCKTON, CA - American Pit Bull Terrier. Meet POSEY a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/f/b/493419273.jpeg
https://www.adoptapet.com/pet/28872682-stockton-california-,"STOCKTON, CA - Terrier (Unknown Type, Medium). Meet CALLUM a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/d/3/493404872.jpeg
https://www.adoptapet.com/pet/28872685-stockton-california-,"STOCKTON, CA - Terrier (Unknown Type, Medium). Meet LAKE a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/a/6/493404852.jpeg
